"naics" "year" "Y" "K" "L" "M"
325510 2002 17586.57421875 6104.10009765625 46.0999984741211 10887.0703125
325510 2003 17935.740234375 6245.5 44.9000015258789 10079.294921875
325510 2004 18948.755859375 6264.60009765625 41.5 10075.447265625
325510 2005 19131.40625 6115.89990234375 39.7999992370605 9973.4501953125
325510 2006 17786.806640625 6004.7001953125 39.5999984741211 9766.0751953125
325510 2007 17009.37890625 5950.10009765625 41.9000015258789 9889.6455078125
325510 2008 15178.3349609375 5919.89990234375 40.4000015258789 8845.146484375
325510 2009 12608.15625 5848.7998046875 33.9000015258789 7775.1240234375
325520 1990 6689.146484375 1552.59997558594 21.3999996185303 3534.41430664062
325520 1991 6443.47802734375 1607.90002441406 20.8999996185303 3571.49487304688
325520 1992 6603.26708984375 1671.19995117188 21.1000003814697 3422.06201171875
325520 1993 6673.46240234375 1780.90002441406 20.8999996185303 3524.56640625
325520 1994 6459.31640625 1874.40002441406 19.2000007629395 3676.04321289062
325520 1995 6221.3916015625 1977.90002441406 19 3599.6845703125
325520 1996 6617.70751953125 2063.30004882812 17.2999992370605 3880.134765625
325520 1997 7312.39990234375 2137.80004882812 21.7000007629395 4027.10009765625
325520 1998 7111.111328125 2280.89990234375 22 4381.3603515625
325520 1999 7539.6669921875 2416.80004882812 22.6000003814697 4308.7275390625
325520 2000 7667.34326171875 2635.19995117188 22.7999992370605 4267.09619140625
325520 2001 7450.140625 2777.69995117188 22.1000003814697 4191.1416015625
325520 2002 6760.7109375 2840.69995117188 20.3999996185303 3734.26586914062
325520 2003 7302.3916015625 2857.69995117188 21 3872.3203125
325520 2004 7349.5078125 2888.60009765625 20.7000007629395 3745.181640625
325520 2005 7549.49560546875 2893.5 20.2999992370605 3841.11206054688
325520 2006 7457.8125 2888.89990234375 20.6000003814697 3960.26708984375
325520 2007 7502.1904296875 2901 21.7999992370605 3972.0595703125
325520 2008 7285.654296875 2953.30004882812 22.2000007629395 3903.02319335938
325520 2009 6428.07275390625 3009.80004882812 20.5 3924.9130859375
325611 1990 17409.642578125 5166.39990234375 38.2999992370605 8692.22265625
325611 1991 17236.74609375 5432.2998046875 38.4000015258789 8272.0498046875
325611 1992 16360.484375 5838.10009765625 34.7999992370605 8098.169921875
325611 1993 16886.603515625 6159.2998046875 33.2000007629395 8242.84375
325611 1994 16053.958984375 6389.39990234375 33.2000007629395 7964.083984375
325611 1995 16996.8203125 6570.5 33.5 7139.78125
325611 1996 16873.029296875 6566.89990234375 32.2999992370605 7071.39794921875
325611 1997 17772.900390625 6637.39990234375 31.1000003814697 7437.39990234375
325611 1998 16927.76171875 6794 30.7999992370605 7504.49169921875
325611 1999 14698.3125 6931.39990234375 24.1000003814697 7449.1162109375
325611 2000 14775.5625 6960.2998046875 24.1000003814697 7416.39990234375
325611 2001 14958.8466796875 7056.5 23.1000003814697 7256.298828125
325611 2002 16693.544921875 7031.2001953125 24.2000007629395 6619.4052734375
325611 2003 16234.482421875 7421 23.7999992370605 6792.4697265625
325611 2004 18250.140625 7335.89990234375 22.6000003814697 6880.0419921875
325611 2005 19853.455078125 7218 22.2000007629395 7278.10791015625
325611 2006 20392.63671875 7282.2998046875 22.2000007629395 8294.8310546875
325611 2007 24309.94921875 7206.60009765625 23.8999996185303 7550.73486328125
325611 2008 21912.419921875 7408.2998046875 23.2999992370605 8405.857421875
325611 2009 21381.33203125 7498.89990234375 21.7000007629395 8268.908203125
325612 1990 6433.33349609375 2307.5 19.6000003814697 2393.10278320312
325612 1991 6643.16455078125 2310 19.6000003814697 2511.9033203125
325612 1992 7064.76171875 2357.19995117188 22 2710.35595703125
325612 1993 8441.587890625 2383.19995117188 22.7999992370605 3239.58666992188
325612 1994 8682.748046875 2412.60009765625 21.3999996185303 3163.65478515625
325612 1995 8775.2275390625 2428.30004882812 23.1000003814697 3235.49340820312
325612 1996 8653.62109375 2460.10009765625 24.2000007629395 3183.36450195312
325612 1997 8369.599609375 2510.30004882812 22 3232.10009765625
325612 1998 8491.025390625 2551.19995117188 23.6000003814697 3450.70385742188
325612 1999 7698.341796875 2656.80004882812 21.1000003814697 3189.63061523438
325612 2000 8305.333984375 2834.5 20.7999992370605 3276.75268554688
325612 2001 8269.02734375 2949.19995117188 22.1000003814697 3333.23168945312
325612 2002 8308.23828125 3006.30004882812 17.7000007629395 2991.27368164062
325612 2003 7609.75634765625 3179.30004882812 17.5 3094.26025390625
325612 2004 8107.3349609375 3156.39990234375 16.7000007629395 3157.01904296875
325612 2005 8177.9248046875 3118.60009765625 16.5 3330.83203125
325612 2006 8051.05517578125 3150.89990234375 16.5 3798.57470703125
325612 2007 8968.5693359375 3124.89990234375 17.8999996185303 3454.3291015625
325612 2008 8150.5478515625 3111.30004882812 17.5 3838.94995117188
325612 2009 8101.119140625 3158 16.2000007629395 3771.82861328125
325613 1990 3709.95336914062 1535.19995117188 9.10000038146973 2215.29223632812
325613 1991 3761.45971679688 1632.90002441406 9.30000019073486 2308.73876953125
325613 1992 3261.958984375 1714.90002441406 8.19999980926514 1953.88854980469
325613 1993 4094.51904296875 1722.80004882812 8.60000038146973 2394.51171875
325613 1994 4097.5771484375 1840 8.10000038146973 2386.32568359375
325613 1995 5115.5791015625 1965.09997558594 7.90000009536743 2568.16430664062
325613 1996 4823.2958984375 1967.40002441406 8.80000019073486 2656.01806640625
325613 1997 4786.10009765625 2010.19995117188 9.39999961853027 2798.80004882812
325613 1998 4217.9208984375 2197.60009765625 9.39999961853027 2774.88720703125
325613 1999 4899.697265625 2414 9.60000038146973 2926.13037109375
325613 2000 5142.01171875 3181.10009765625 8.69999980926514 3048.85302734375
325613 2001 4670.7529296875 3562.30004882812 8.69999980926514 3312.68896484375
325613 2002 5228.57177734375 3881.89990234375 7.40000009536743 3621.22583007812
325613 2003 5026.9306640625 4048.30004882812 7 3818.87573242188
325613 2004 5494.70751953125 3986.10009765625 6.5 3979.58984375
325613 2005 5586.001953125 3918.69995117188 6.19999980926514 4416.662109375
325613 2006 5804.6474609375 3974.10009765625 6 5354.7939453125
325613 2007 6823.18505859375 3954.89990234375 6.30000019073486 5180.96240234375
325613 2008 5708.08984375 3882.19995117188 6.09999990463257 5609.50341796875
325613 2009 6022.4365234375 3999.5 5.69999980926514 5504.51806640625
325620 1990 17891.357421875 3990.80004882812 59.0999984741211 5237.5048828125
325620 1991 17434.255859375 4087.69995117188 55.5999984741211 5355.05859375
325620 1992 18757.3515625 4195.7001953125 58.2000007629395 5961.462890625
325620 1993 19229.197265625 4501.89990234375 59.7000007629395 6474.083984375
325620 1994 19339.87890625 4747.2001953125 56.2000007629395 6693.75244140625
325620 1995 19863.470703125 4982.7001953125 58.2999992370605 6823.36767578125
325620 1996 21849.095703125 5099.39990234375 60.9000015258789 7298.982421875
325620 1997 24212.900390625 5328.60009765625 64 7786.7001953125
325620 1998 24222.244140625 5649.7001953125 66.8000030517578 8483.46875
325620 1999 24271.953125 6070.60009765625 63.9000015258789 8300.2578125
325620 2000 25944.095703125 6460.7001953125 65.9000015258789 9575.302734375
325620 2001 27166.85546875 6841.89990234375 67.5999984741211 9885.94921875
325620 2002 28799.248046875 7043.10009765625 64.6999969482422 9496.3876953125
325620 2003 29625.044921875 7378.7998046875 62.0999984741211 11330.0400390625
325620 2004 33395.99609375 7667.7998046875 54 14160.361328125
325620 2005 36252.24609375 7819.7998046875 53.5 15151.689453125
325620 2006 39769.04296875 7861.2001953125 55.7000007629395 18847.2109375
325620 2007 43322.2734375 8041.7001953125 57.5 20657.06640625
325620 2008 44667.28125 8397.599609375 57.5999984741211 20839.580078125
325620 2009 33179.328125 8724.7998046875 54 14431.7939453125
325910 1990 3098.31274414062 604.5 11.3999996185303 1959.34533691406
325910 1991 3028.6171875 620.599975585938 10.8000001907349 1990.59252929688
325910 1992 3295.92700195312 619.099975585938 12.3000001907349 2234.52124023438
325910 1993 3429.38037109375 634.599975585938 12.1999998092651 2324.58813476562
325910 1994 3608.783203125 659 13.3000001907349 2353.08178710938
325910 1995 3851.91528320312 679.299987792969 13.8999996185303 2253.70068359375
325910 1996 3970.97729492188 699.599975585938 13.1000003814697 2319.52221679688
325910 1997 4076.5 743.700012207031 13.1999998092651 2507.80004882812
325910 1998 4323.55322265625 799.400024414062 13.3999996185303 2932.24169921875
325910 1999 4687.2490234375 830.700012207031 13.8999996185303 2776.72973632812
325910 2000 4674.6748046875 875 13.1000003814697 2723.1669921875
325910 2001 4510.40234375 1016.20001220703 13.3999996185303 2578.2021484375
325910 2002 4158.48095703125 1029 12.1999998092651 2429.99584960938
325910 2003 4243.2275390625 1083.40002441406 12.1000003814697 2442.09130859375
325910 2004 4855.61181640625 1123.80004882812 12.8999996185303 2813.81298828125
325910 2005 4977.20166015625 1185.69995117188 12.1000003814697 2764.9580078125
325910 2006 4563.07373046875 1178.40002441406 11.1000003814697 2370.89892578125
325910 2007 4420.19482421875 1191.30004882812 12 2077.42944335938
325910 2008 3641.4814453125 1200.19995117188 11.1999998092651 1828.79272460938
325910 2009 3334.87084960938 1265.80004882812 12.1000003814697 1975.68371582031
325920 1990 1740.6044921875 804.900024414062 13.8000001907349 585.238586425781
325920 1991 1925.51379394531 811.299987792969 14 707.0771484375
325920 1992 1455.81396484375 859.799987792969 11.3999996185303 506.986724853516
325920 1993 1360.32482910156 849.099975585938 10 486.145782470703
325920 1994 1194.77062988281 856.700012207031 9.10000038146973 565.224914550781
325920 1995 1156.26916503906 861.599975585938 8.80000019073486 558.757080078125
325920 1996 1299.38903808594 868.299987792969 8.5 594.149169921875
325920 1997 1447.30004882812 870.200012207031 9 678.099975585938
325920 1998 1257.96374511719 870.900024414062 8.39999961853027 661.422546386719
325920 1999 1038.80908203125 888.400024414062 8.69999980926514 572.771240234375
325920 2000 1233.69567871094 883.799987792969 8 516.967590332031
325920 2001 1131.14587402344 859.400024414062 6.5 466.108154296875
325920 2002 1034.13903808594 836.299987792969 5.59999990463257 431.926483154297
325920 2003 955.868469238281 815.5 5.5 378.061279296875
325920 2004 921.923706054688 784.599975585938 5.19999980926514 416.831970214844
325920 2005 1010.27166748047 762.900024414062 5.59999990463257 470.190734863281
325920 2006 1148.6552734375 748.299987792969 6 558.321044921875
325920 2007 1381.62292480469 738.299987792969 6.5 586.842102050781
325920 2008 1420.48461914062 731.299987792969 6 616.291198730469
325920 2009 1540.58740234375 731.400024414062 6.30000019073486 569.720886230469
325991 1990 3587.73486328125 1271.19995117188 18.2000007629395 2226.85815429688
325991 1991 3661.9150390625 1310.80004882812 18.1000003814697 2337.49560546875
325991 1992 4974.701171875 1326.5 23.6000003814697 3145.14331054688
325991 1993 5474.24560546875 1412.40002441406 24.7999992370605 3541.40380859375
325991 1994 6081.1904296875 1463.40002441406 26.3999996185303 3810.05590820312
325991 1995 6259.71826171875 1554.40002441406 27 3941.29614257812
325991 1996 6440.24267578125 1661.30004882812 26.8999996185303 4078.65161132812
325991 1997 7960.2001953125 1766.09997558594 27.7000007629395 5014.2998046875
325991 1998 8040.41748046875 1975.19995117188 27.3999996185303 5241.203125
325991 1999 8043.95458984375 2114.80004882812 27 4924.32275390625
325991 2000 7780.34521484375 2347.5 28 5086.1337890625
325991 2001 6880.9384765625 2578.89990234375 25.7999992370605 4716.04833984375
325991 2002 7134.1318359375 2856.5 20.7999992370605 4464.6064453125
325991 2003 7584.578125 2911.10009765625 23.2000007629395 4907.7353515625
325991 2004 7627.69677734375 2991.69995117188 21 4877.498046875
325991 2005 8082.8818359375 3007.69995117188 20.2000007629395 4928.751953125
325991 2006 7972.11669921875 2981.10009765625 21 5267.44287109375
325991 2007 6717.8544921875 2972.89990234375 19 4454.45458984375
325991 2008 6488.8154296875 2907.19995117188 19.8999996185303 4774.92431640625
325991 2009 5652.67236328125 2848.5 16.7000007629395 3714.140625
325992 1990 12472.1572265625 6860.10009765625 48.5 3728.61962890625
325992 1991 12848.51171875 7079.89990234375 47.7000007629395 3903.06225585938
325992 1992 13286.9189453125 7317.10009765625 47.4000015258789 4195.15673828125
325992 1993 13457.7529296875 7330.7001953125 46.2999992370605 4034.51123046875
325992 1994 13995.228515625 7299.39990234375 39.0999984741211 4169.451171875
325992 1995 13093.60546875 7227.89990234375 37.4000015258789 4370.99462890625
325992 1996 13428.2587890625 7131.2998046875 37.0999984741211 4954.6318359375
325992 1997 12918.7001953125 7012.2001953125 39.0999984741211 5212.39990234375
325992 1998 11208.6865234375 7233.39990234375 35.7999992370605 4965.52880859375
325992 1999 13653.33984375 7841.39990234375 34.5 5617.8544921875
325992 2000 16613.923828125 7661.5 34.4000015258789 6370.95751953125
325992 2001 12870.69921875 7846.39990234375 33.2999992370605 6683.32763671875
325992 2002 12817.296875 7886 31.8999996185303 5765.3662109375
325992 2003 13423.8623046875 7861.39990234375 33.5 5833.50830078125
325992 2004 12587.3447265625 7775.60009765625 28.2000007629395 4920.4287109375
325992 2005 12041.748046875 7521.10009765625 26.2000007629395 4301.91748046875
325992 2006 11581.9052734375 7297.2998046875 25 4095.30810546875
325992 2007 12979.8125 7034 26.5 4383.21875
325992 2008 12407.9560546875 6899.60009765625 23.7000007629395 4153.75537109375
325992 2009 11270.640625 6719.60009765625 21.6000003814697 3955.83032226562
325998 1990 9905.0283203125 4405.5 39 4780.98876953125
325998 1991 9377.9130859375 4513.5 37.5999984741211 4647.220703125
325998 1992 10139.2705078125 4708.39990234375 35.5 5198.80517578125
325998 1993 10922.1005859375 4873 35.0999984741211 5647.0107421875
325998 1994 10993.1005859375 5045.39990234375 34.5 5730.67333984375
325998 1995 11282.1611328125 5112.5 36.2000007629395 5885.11279296875
325998 1996 11122.47265625 5217.89990234375 33.4000015258789 5689.92822265625
325998 1997 12818.2998046875 5293.89990234375 35.9000015258789 6261.60009765625
325998 1998 13037.12890625 5675.39990234375 37.2000007629395 7023.61962890625
325998 1999 12848.466796875 6092.7001953125 37.7999992370605 6917.52197265625
325998 2000 13382.013671875 6575 37.4000015258789 7296.5302734375
325998 2001 12354.822265625 6716.5 36.2999992370605 6837.1435546875
325998 2002 12324.431640625 6821.60009765625 36.0999984741211 6360.02197265625
325998 2003 12876.830078125 6935.2998046875 39.2999992370605 6722.265625
325998 2004 11926.7138671875 7018.5 34.2999992370605 5959.53759765625
325998 2005 11339.3291015625 6909.60009765625 33.0999984741211 5676.998046875
325998 2006 11070.22265625 6825.10009765625 32.7000007629395 5894.2470703125
325998 2007 12650.443359375 6696.5 36 6920.52783203125
325998 2008 11538.6025390625 6715.2998046875 32.2000007629395 6529.8125
325998 2009 10423.16796875 6719.7998046875 29.3999996185303 6267.79296875
326111 1990 5445.02099609375 2975.5 34.7000007629395 3096.51342773438
326111 1991 5097.10595703125 3049.30004882812 32.7999992370605 2934.49145507812
326111 1992 5906.96923828125 3071.19995117188 35.9000015258789 3178.0478515625
326111 1993 6055.90185546875 3091.80004882812 36.5999984741211 3317.03125
326111 1994 6266.26220703125 3146.80004882812 35.5999984741211 3434.83544921875
326111 1995 6385.2734375 3183.69995117188 37.2999992370605 3531.8017578125
326111 1996 6574.314453125 3266.39990234375 38 3719.02221679688
326111 1997 7300.2001953125 3401.60009765625 40.7000007629395 4057.19995117188
326111 1998 7923.94677734375 3549.5 41.2000007629395 4059.07934570312
326111 1999 7768.90234375 3594.30004882812 41.2000007629395 4085.64892578125
326111 2000 7547.0302734375 3984.39990234375 40 4068.2265625
326111 2001 7546.00732421875 4177.7001953125 39.7999992370605 4086.43896484375
326111 2002 7031.10498046875 4248.2001953125 34.7999992370605 3688.79345703125
326111 2003 7172.38623046875 4247.10009765625 34.0999984741211 3828.220703125
326111 2004 6819.44677734375 4199.39990234375 31.8999996185303 3716.24462890625
326111 2005 6618.82470703125 4146.7998046875 31.7999992370605 4029.92211914062
326111 2006 6684.07177734375 4100.2001953125 31.7000007629395 4320.57861328125
326111 2007 6850.64013671875 4075.10009765625 31.2999992370605 4197.5283203125
326111 2008 6223.56298828125 4004.19995117188 31.2999992370605 4207.38720703125
326111 2009 5612.91357421875 3929.5 31 3469.65161132812
326112 1990 2394.83740234375 1176.30004882812 12.1000003814697 1527.81628417969
326112 1991 2472.35229492188 1196.59997558594 11.3999996185303 1544.39660644531
326112 1992 2775.6455078125 1227.90002441406 12.8000001907349 1679.291015625
326112 1993 2961.7978515625 1259 13.3999996185303 1803.60278320312
326112 1994 3073.23779296875 1283.40002441406 13.8000001907349 1889.11889648438
326112 1995 3169.07641601562 1313.40002441406 14.8999996185303 1931.72351074219
326112 1996 3294.388671875 1382.30004882812 14.8999996185303 2095.54443359375
326112 1997 3638.89990234375 1438.19995117188 15.3999996185303 2085.80004882812
326112 1998 3912.62255859375 1558.59997558594 15.3000001907349 2181.73193359375
326112 1999 4668.57421875 1633.09997558594 16.3999996185303 2519.7880859375
326112 2000 4482.52783203125 1715.40002441406 17.2999992370605 2489.60302734375
326112 2001 4412.36181640625 1744.69995117188 16.8999996185303 2480.16479492188
326112 2002 5654.68017578125 1806.90002441406 22.6000003814697 3187.31079101562
326112 2003 6822.3115234375 1931.40002441406 23.8999996185303 3370.09423828125
326112 2004 6827.263671875 2042.30004882812 23.2000007629395 3134.44873046875
326112 2005 7330.0546875 2091.19995117188 23.2999992370605 3370.0771484375
326112 2006 7212.47802734375 2152.60009765625 22.2000007629395 3523.60009765625
326112 2007 8373.818359375 2277.89990234375 24.8999996185303 3963.55444335938
326112 2008 8238.7705078125 2444.89990234375 24.3999996185303 4381.93310546875
326112 2009 7461.82275390625 2583.10009765625 24.2000007629395 3590.90258789062
326113 1990 10397.2001953125 6093.39990234375 51.4000015258789 5771.2998046875
326113 1991 10098.23828125 6364.10009765625 50.5 5731.615234375
326113 1992 11511.2802734375 6601.2998046875 54.9000015258789 6335.8447265625
326113 1993 12144.890625 6895.7998046875 55.2999992370605 6614.07861328125
326113 1994 13531.3642578125 6960.5 56.7000007629395 7419.41796875
326113 1995 13744.841796875 7084.2001953125 60.5999984741211 7949.5986328125
326113 1996 14270.3671875 7356.60009765625 59.5 7934.1650390625
326113 1997 13685.7001953125 7759.10009765625 54.2000007629395 7474.7001953125
326113 1998 13935.2822265625 7987.39990234375 53.4000015258789 7477.52734375
326113 1999 14575.5 8149.60009765625 53.5 7817.27294921875
326113 2000 14303.7958984375 8328.2001953125 55.2999992370605 7639.78955078125
326113 2001 13035.412109375 8407.7998046875 52.5999984741211 7361.53857421875
326113 2002 13671.677734375 8481.599609375 54.0999984741211 7532.08203125
326113 2003 12708.455078125 8580.2998046875 51.5 7436.3134765625
326113 2004 11961.029296875 8451.900390625 45.2999992370605 7109.431640625
326113 2005 12108.6884765625 8188.7001953125 44 7563.69873046875
326113 2006 12109.4677734375 8089.7998046875 42.5999984741211 7785.103515625
326113 2007 11225.2900390625 8079.89990234375 40 7180.3935546875
326113 2008 10333.1787109375 8083.7998046875 39.4000015258789 6903.76611328125
326113 2009 8651.0146484375 7930.7001953125 36.2000007629395 5565.87890625
326121 1990 2866.5244140625 1939.30004882812 26.7000007629395 1616.59741210938
326121 1991 2964.9736328125 1994.90002441406 26.3999996185303 1701.97741699219
326121 1992 3583.65600585938 2023.69995117188 27 1847.05139160156
326121 1993 3782.04296875 2134.30004882812 28 1968.06848144531
326121 1994 4216.9345703125 2214 27 2239.5
326121 1995 4267.3427734375 2286 27.2999992370605 2066.4140625
326121 1996 4232.89990234375 2372.69995117188 26.8999996185303 2101.99755859375
326121 1997 4436.10009765625 2406.19995117188 27.3999996185303 2251.39990234375
326121 1998 4254.78125 2461 27.7000007629395 2118.82397460938
326121 1999 4092.81494140625 2495.5 27.1000003814697 1873.50451660156
326121 2000 4382.91259765625 2527.19995117188 28.2999992370605 1932.74328613281
326121 2001 4291.98828125 2559.60009765625 27 1975.4248046875
326121 2002 5126.07421875 2570.39990234375 29.6000003814697 2466.763671875
326121 2003 5599.31591796875 2654.5 28.2000007629395 2504.6142578125
326121 2004 6026.31103515625 2690.60009765625 27.6000003814697 2478.37182617188
326121 2005 6192.9052734375 2735.80004882812 26.7000007629395 2575.66186523438
326121 2006 6405.27294921875 2795 26.5 2748.77954101562
326121 2007 4564.474609375 2799.80004882812 20 1736.32348632812
326121 2008 4232.5380859375 2743.19995117188 18.7999992370605 1816.24438476562
326121 2009 3056.7177734375 2659.60009765625 16.1000003814697 1278.31274414062
326122 1990 3121.39086914062 1026.40002441406 16.1000003814697 2317.798828125
326122 1991 2929.81103515625 1103.59997558594 14.8999996185303 1949.73803710938
326122 1992 3387.39599609375 1146.19995117188 16 2080.76977539062
326122 1993 3631.8583984375 1218.40002441406 17.3999996185303 2361.31958007812
326122 1994 4198.98583984375 1255.90002441406 18.3999996185303 2866.04418945312
326122 1995 4075.95532226562 1337.90002441406 18.8999996185303 2910.16674804688
326122 1996 4519.7822265625 1488.69995117188 20.2000007629395 3105.7822265625
326122 1997 4792.10009765625 1599.19995117188 20 3176.69995117188
326122 1998 5109.384765625 1739.59997558594 20.2000007629395 3155.60424804688
326122 1999 5228.0439453125 1866.19995117188 21.6000003814697 3361.0537109375
326122 2000 5103.0029296875 2024.80004882812 22.6000003814697 3716.75708007812
326122 2001 5695.171875 2163.19995117188 21.8999996185303 3321.78442382812
326122 2002 5537.7998046875 2289.80004882812 21.6000003814697 3297.94311523438
326122 2003 5380.89990234375 2372.60009765625 20.7000007629395 3424.15893554688
326122 2004 5345.5810546875 2431.60009765625 20.2000007629395 3579.73120117188
326122 2005 5836.23095703125 2453.39990234375 20 4117.9853515625
326122 2006 5315.0859375 2473.5 20.1000003814697 4436.986328125
326122 2007 5496.421875 2523.60009765625 24 4120.80859375
326122 2008 5126.4169921875 2519.19995117188 23.8999996185303 4024.6845703125
326122 2009 3664.41381835938 2590.30004882812 21.1000003814697 2775.43041992188
326130 1990 2736.27685546875 829.599975585938 17.6000003814697 1303.52783203125
326130 1991 2479.6552734375 880.700012207031 16.8999996185303 1203.19128417969
326130 1992 2487.1298828125 918.900024414062 15.6000003814697 1239.32800292969
326130 1993 2498.78466796875 932.099975585938 15.1000003814697 1257.59155273438
326130 1994 2582.02612304688 946 15.6000003814697 1256.11755371094
326130 1995 2546.56567382812 962.599975585938 16.8999996185303 1239.83959960938
326130 1996 2647.57299804688 995.200012207031 16.7999992370605 1351.48132324219
326130 1997 3195.30004882812 1043 16.5 1624.40002441406
326130 1998 2737.78857421875 1102 15.6999998092651 1434.4013671875
326130 1999 2643.52392578125 1143.59997558594 14.8000001907349 1347.60571289062
326130 2000 2637.26440429688 1160.19995117188 15.3999996185303 1278.77685546875
326130 2001 2315.33569335938 1167.19995117188 14.8999996185303 1217.05407714844
326130 2002 2009.75610351562 1156.40002441406 11.6999998092651 1106.40197753906
326130 2003 2178.26879882812 1145.90002441406 11.3000001907349 1158.3798828125
326130 2004 2088.9375 1124.5 10.1000003814697 1054.02331542969
326130 2005 2188.38989257812 1111.90002441406 10.1000003814697 1053.56372070312
326130 2006 2185.40966796875 1091 9.89999961853027 997.932006835938
326130 2007 3036.65576171875 1088.90002441406 12.6999998092651 1411.84069824219
326130 2008 2864.822265625 1094.5 12.1999998092651 1379.8701171875
326130 2009 2074.19116210938 1103.5 9.5 1012.92523193359
326140 1990 4290.52880859375 2082.60009765625 26.8999996185303 2542.10986328125
326140 1991 4081.22924804688 2151.30004882812 26.2000007629395 2367.73876953125
326140 1992 4529.29541015625 2200.19995117188 28.2000007629395 2590.57373046875
326140 1993 4787.30859375 2260.60009765625 29.1000003814697 2707.7392578125
326140 1994 5088.7236328125 2328.10009765625 28.7000007629395 2917.37231445312
326140 1995 4929.48681640625 2429.19995117188 28.3999996185303 2847.77416992188
326140 1996 5120.65234375 2559.39990234375 28.2999992370605 2976.373046875
326140 1997 4899.2001953125 2687 27.1000003814697 2609.5
326140 1998 5603.6328125 2842.10009765625 30.6000003814697 2921.92504882812
326140 1999 6023.71337890625 3055 33.0999984741211 3244.00048828125
326140 2000 6402.47265625 3390.39990234375 34.0999984741211 3461.13818359375
326140 2001 6672.4140625 3499.69995117188 34.0999984741211 3731.86547851562
326140 2002 6434.27490234375 3604.19995117188 33.4000015258789 3275.35888671875
326140 2003 6348.86376953125 3638.30004882812 31.7000007629395 3252.287109375
326140 2004 6481.7607421875 3580.80004882812 32.0999984741211 3563.9697265625
326140 2005 6525.9140625 3539.69995117188 32.2999992370605 3885.6640625
326140 2006 6582.68896484375 3513.30004882812 32.7999992370605 4218.33251953125
326140 2007 6053.955078125 3520.80004882812 30 3849.1650390625
326140 2008 5683.61083984375 3558.89990234375 29 3497.09423828125
326140 2009 5446.4609375 3472.10009765625 25.5 3207.80615234375
326150 1990 5608.3701171875 2722.30004882812 36.7999992370605 3322.90673828125
326150 1991 5334.796875 2812.10009765625 35.7999992370605 3094.96166992188
326150 1992 5920.48486328125 2876 38.7000007629395 3386.19750976562
326150 1993 6257.76806640625 2955 39.9000015258789 3539.32299804688
326150 1994 6651.80859375 3043.10009765625 39.2999992370605 3813.51489257812
326150 1995 6443.58935546875 3175.39990234375 39 3722.42578125
326150 1996 6693.5771484375 3345.5 38.9000015258789 3890.60546875
326150 1997 6664.7001953125 3512.30004882812 37.4000015258789 3945.5
326150 1998 6735.62060546875 3516.5 36 4118.06591796875
326150 1999 7632.828125 3476.5 36.4000015258789 4625.5
326150 2000 7461.35205078125 3462.19995117188 37.0999984741211 4265.97607421875
326150 2001 6885.84423828125 3440.19995117188 34.5 4032.66625976562
326150 2002 6867.0634765625 3400 34.5999984741211 3988.71850585938
326150 2003 7013.96923828125 3374.39990234375 33.5 4122.236328125
326150 2004 7557.455078125 3317.69995117188 34.7000007629395 4287.87451171875
326150 2005 7864.22802734375 3257.5 35.0999984741211 4527.48486328125
326150 2006 7842.11328125 3198.30004882812 33.2999992370605 5261.99853515625
326150 2007 7493.20654296875 3156.30004882812 35.7999992370605 4680.4658203125
326150 2008 7028.4267578125 3153.10009765625 33.5 4444.490234375
326150 2009 5122.4443359375 3124.80004882812 25.5 3202.68286132812
326160 1990 3868.15356445312 2442 28.7999992370605 2490.01953125
326160 1991 4120.330078125 2541.30004882812 28.6000003814697 2432.07666015625
326160 1992 4747.81689453125 2613.39990234375 32.7000007629395 2782.88232421875
326160 1993 5357.76611328125 2756.30004882812 33.5 3218.92041015625
326160 1994 5841.3251953125 2992.5 34.5 3379.63134765625
326160 1995 5996.2138671875 3358.5 32 3594.93139648438
326160 1996 6127.181640625 3746.30004882812 33.5999984741211 3604.73852539062
326160 1997 6335.2001953125 3937 33.9000015258789 3506.89990234375
326160 1998 7030.59765625 4086.89990234375 35.2000007629395 3822.67626953125
326160 1999 7283.1484375 4342 36.7999992370605 3703.68383789062
326160 2000 7749.5146484375 4768.7001953125 37.2999992370605 4202.0390625
326160 2001 7955.10595703125 4865.2001953125 36.5 4341.91943359375
326160 2002 7885.41650390625 4954.10009765625 34 4237.51318359375
326160 2003 7798.48486328125 5079.7998046875 32.7000007629395 4235.7080078125
326160 2004 7765.0283203125 5141.2998046875 31.3999996185303 4099.72705078125
326160 2005 7751.17236328125 5131.2001953125 30.5 4316.49072265625
326160 2006 7959.45263671875 5120.10009765625 29.3999996185303 4293.900390625
326160 2007 9613.2412109375 5174.7998046875 34.5 5140.583984375
326160 2008 9032.6494140625 5289.89990234375 34.0999984741211 4876.74755859375
326160 2009 9235.3935546875 5325.7001953125 32.2999992370605 4585.74609375
326191 1990 940.74072265625 278.700012207031 9.10000038146973 440.154876708984
326191 1991 913.084106445312 390.299987792969 7.69999980926514 397.673553466797
326191 1992 1212.7802734375 470.200012207031 10.6999998092651 525.563171386719
326191 1993 1369.42944335938 477.700012207031 12.1999998092651 605.174682617188
326191 1994 1483.33337402344 484.5 14.1999998092651 661.576049804688
326191 1995 1638.2138671875 517.700012207031 15 743.115966796875
326191 1996 1733.60400390625 538.5 15 786.735290527344
